"Neostethus villadolidi Herre, 1942",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Plectrostethus palawanensis Myers, 1935",VE,"Neostethus palawanensis (Myers, 1935)",,,,,,,,,,,,,,,,,,,,,,,
"Solenophallus ctenophorus Aurich, 1937",VE,"Neostethus ctenophorus (Aurich, 1937)",,,,,,,,,,,,,,,,,,,,,,,
"Solenophallus thessa Aurich, 1937",VE,"Neostethus thessa (Aurich, 1937)",,,,,,,,,,,,,,,,,,,,,,,
Family Atherinidae (308),,,,,,,,,,,,,,,,,,,,,,,,,
"Allanetta crenolepis Schultz, 1953",VE,"Atherinomorus crenolepis (Schultz, 1953)",,,,,,,,,,,,,,,,,,,,,,,
"Atherina balabacensis Seale, 1910",VE,"Doboatherina balabacensis (Seale, 1910)",,,,,,,,,,,,,,,,,,,,,,,
"Atherina lineata Günther, 1872",X,"Atherinomorus endrachtensis (Quoy & Gaimard, 1825)",,,,,,,,,,,,,,,,,,,,,,,
"Atherina panatela Jordan & Richardson, 1908",V,"Hypoatherina panatela (Jordan & Richardson, 1908)",,,,,,,,,,,,,,,,,,,,,,,
"Atherina regina Seale, 1910",VE,"Atherinomorus regina (Seale, 1910)",,,,,,,,,,,,,,,,,,,,,,,
"Atherinomorus aetholepis Kimura, Iwatsuki & Yoshino, 2002",V,"Doboatherina aetholepis (Kimura, Iwatsuki & Yoshino, 2002)",,,,,,,,,,,,,,,,,,,,,,,
"Atherion elymus aphrozoicus Schultz, 1953",X,"Atherion elymus Jordan & Starks, 1901",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER BELONIFORMES (64),,,,,,,,,,,,,,,,,,,,,,,,,
Family Adrianichthyidae (309),,,,,,,,,,,,,,,,,,,,,,,,,
"Aplocheilus luzonensis Herre & Ablan, 1934",VE,"Oryzias luzonensis (Herre & Ablan, 1934)",,,,,,,,,,,,,,,,,,,,,,,
Family Exocoetidae (310),,,,,,,,,,,,,,,,,,,,,,,,,
"Cypselurus caudimaculatus Fowler, 1934",X,"Cypselurus opisthopus (Bleeker, 1865)",,,,,,,,,,,,,,,,,,,,,,,
Family Hemiramphidae (311),,,,,,,,,,,,,,,,,,,,,,,,,
"Oxyporhamphus brevis Seale, 1910",V,"Melapedalion breve (Seale, 1910)",,,,,,,,,,,,,,,,,,,,,,,
Family Zenarchopteridae (312),,,,,,,,,,,,,,,,,,,,,,,,,
"Dermogenys bakeri Fowler & Bean, 1922",VE,"Nomorhamphus bakeri (Fowler & Bean, 1922)",,,,,,,,,,,,,,,,,,,,,,,
"Dermogenys palawanensis Meisner, 2001",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Dermogenys pectoralis Fowler, 1934",VE,"Nomorhamphus pectoralis (Fowler, 1934)",,,,,,,,,,,,,,,,,,,,,,,
"Dermogenys philippinus Ladiges, 1972",VE,"Nomorhamphus philippinus (Ladiges, 1972)",,,,,,,,,,,,,,,,,,,,,,,
"Dermogenys robertsi Meisner, 2001",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Dermogenys viviparus mindanensis Herre, 1944",X,"Nomorhamphus viviparus (Peters, 1865)",,,,,,,,,,,,,,,,,,,,,,,
"Hemirhamphus philippinus Peters, 1868",VE,"Zenarchopterus philippinus (Peters, 1868)",,,,,,,,,,,,,,,,,,,,,,,
"Hemirhamphus cotnog Smith, 1902",VE,"Zenarchopterus cotnog (Smith, 1902)",,,,,,,,,,,,,,,,,,,,,,,
"Hemirhamphus viviparus Peters, 1865",VE,"Nomorhamphus viviparus (Peters, 1865)",,,,,,,,,,,,,,,,,,,,,,,
"Nomorhamphus manifesta Meisner, 2001",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Nomorhamphus pinnimaculatus Meisner, 2001",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Nomorhamphus rossi Meisner, 2001",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Zenarchopterus basudensis Fowler, 1934",X,"Zenarchopterus kampeni (Weber, 1913)",,,,,,,,,,,,,,,,,,,,,,,
"Zenarchopterus cagayensis Herre, 1926",X,"Zenarchopterus philippinus (Peters, 1868)",,,,,,,,,,,,,,,,,,,,,,,
"Zenarchopterus magatensis Herre, 1934",X,"Zenarchopterus philippinus (Peters, 1868)",,,,,,,,,,,,,,,,,,,,,,,
Family Belonidae (313),,,,,,,,,,,,,,,,,,,,,,,,,
"Rhaphiobelone robusta Schultz, 1953",X,"Strongylura incisa (Valenciennes, 1846)",,,,,,,,,,,,,,,,,,,,,,,
"Rhaphiobelone dammermani Fowler, 1934",X,"Strongylura leiurus (Bleeker, 1850)",,,,,,,,,,,,,,,,,,,,,,,
"Tylosurus philippinus Herre, 1928",X,"Tylosurus punctulatus (Günther, 1872)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER CARANGIFORMES (67),,,,,,,,,,,,,,,,,,,,,,,,,
Family Carangidae (332),,,,,,,,,,,,,,,,,,,,,,,,,
"Caranx auriga Seale, 1910",X,"Caranx tille Cuvier, 1833",,,,,,,,,,,,,,,,,,,,,,,
"Caranx butuanensis Seale, 1910",X,"Caranx sexfasciatus Quoy & Gaimard, 1825",,,,,,,,,,,,,,,,,,,,,,,
"Caranx deani Jordan & Seale, 1905",X,"Carangichthys oblongus (Cuvier, 1833)",,,,,,,,,,,,,,,,,,,,,,,
"Caranx freeri Evermann & Seale, 1907",X,"Selar boops (Cuvier, 1833)",,,,,,,,,,,,,,,,,,,,,,,
"Caranx manillensis Roxas & Martin, 1937",X,"Caranx tille Cuvier, 1833",,,,,,,,,,,,,,,,,,,,,,,
"Caranx rastrosus Jordan & Snyder, 1908",X,"Atropus armatus (Forsskål, 1775)",,,,,,,,,,,,,,,,,,,,,,,
"Caranx scutatus Marion de Procé, 1822",X,An overlooked available name,,,,,,,,,,,,,,,,,,,,,,,
"Citula halli Evermann & Seale, 1907",X,"Parastromateus niger (Bloch, 1795)",,,,,,,,,,,,,,,,,,,,,,,
"Citula virga Ogilby, 1915",X,"Caranx tille Cuvier, 1833",,,,,,,,,,,,,,,,,,,,,,,
"Eleria philippina Jordan & Seale, 1905",X,"Scomberoides tala (Cuvier, 1832)",,,,,,,,,,,,,,,,,,,,,,,
"Hynnis momsa Herre, 1927",X,"Alectis indica (Rüpell, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Ulua richardsoni Jordan & Snyder, 1908",X,"Atropus mentalis (Cuvier, 1833)",,,,,,,,,,,,,,,,,,,,,,,
"Uraspis pectoralis Fowler, 1938",X,"Uraspis uraspis (Günther, 1860)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER ANABANTIFORMES (69),,,,,,,,,,,,,,,,,,,,,,,,,
Family Osphronemidae (339),,,,,,,,,,,,,,,,,,,,,,,,,
"Osphromenus insulatus Seale, 1910",X,"Trichopodus trichopterus (Pallas, 1770)",,,,,,,,,,,,,,,,,,,,,,,
Family Channidae (340),,,,,,,,,,,,,,,,,,,,,,,,,
"Ophiocephalus vagus Peters, 1868",X,"Channa striata (Bloch, 1793)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER PLEURONECTIFORMES (70),,,,,,,,,,,,,,,,,,,,,,,,,
Family Citharidae (345),,,,,,,,,,,,,,,,,,,,,,,,,
"Brachypleurops axillaris Fowler, 1934",X,"Citharoides macrolepidotus Hubbs, 1915",,,,,,,,,,,,,,,,,,,,,,,
Family Paralichthyidae (347),,,,,,,,,,,,,,,,,,,,,,,,,
"Platophrys palad Evermann & Seale, 1907",X,"Pseudorhombus dupliciocellatus Regan, 1905",,,,,,,,,,,,,,,,,,,,,,,
"Pseudorhombus megalops Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Bothidae (349),,,,,,,,,,,,,,,,,,,,,,,,,
"Arnoglossus maculipinnis Fowler, 1934",X,"Engyprosopon maldivense (Regan, 1908)",,,,,,,,,,,,,,,,,,,,,,,
"Asterorhombus filifer Hensley & Randall, 2003",V,,,,,,,,,,,,,,,,,,,,,,,,
"Bothus brunneus Fowler, 1934",V,"Arnoglossus brunneus (Fowler, 1934)",,,,,,,,,,,,,,,,,,,,,,,
"Bothus obliquioculatus Fowler, 1934",V,"Engyprosopon obliquioculatum (Fowler, 1934)",,,,,,,,,,,,,,,,,,,,,,,
"Bothus variegatus Fowler, 1934",V,"Psettina variegata (Fowler, 1934)",,,,,,,,,,,,,,,,,,,,,,,
"Laeops clarus Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Laeops cypho Fowler, 1934",X,"Neolaeops microphthalmus (von Bonde, 1922)",,,,,,,,,,,,,,,,,,,,,,,
"Laeops gracilis Fowler, 1934",V,"Japonolaeops gracilis (Fowler, 1934)",,,,,,,,,,,,,,,,,,,,,,,
Family Poecilopsettidae (351),,,,,,,,,,,,,,,,,,,,,,,,,
"Nematops chui Fowler, 1934",X,"Nematops macrochirus Norman, 1931",,,,,,,,,,,,,,,,,,,,,,,
"Poecilopsetta dorsialta Guibord & Chapleau, 2001",V,,,,,,,,,,,,,,,,,,,,,,,,
"Poecilopsetta megalepis Fowler, 1934",X,"Poecilopsetta plinthus (Jordan & Starks, 1904)",,,,,,,,,,,,,,,,,,,,,,,
Family Samaridae (354),,,,,,,,,,,,,,,,,,,,,,,,,
"Samariscus luzonensis Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Samariscus macrognathus Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Soleidae (356),,,,,,,,,,,,,,,,,,,,,,,,,
"Aseraggodes kimurai Randall & Desoutter-Meniger, 2007",V,,,,,,,,,,,,,,,,,,,,,,,,
"Aseraggodes matsuurai Randall & Desoutter-Meniger, 2007",V,,,,,,,,,,,,,,,,,,,,,,,,
"Aseraggodes winterbottomi Randall & Desoutter-Meniger, 2007",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Synaptura sorsogonensis Evermann & Seale, 1907",X,"Brachirus aspilos (Bleeker, 1852)",,,,,,,,,,,,,,,,,,,,,,,
"Zebrias lucapensis Seigel & Adamson, 1985",V,"Zebrias lucapensis Seigel & Adamson, 1985",,,,,,,,,,,,,,,,,,,,,,,
Family Cynoglossidae (357),,,,,,,,,,,,,,,,,,,,,,,,,
"Cynoglossus suyeni Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Hampala lopezi Herre, 1924",V,,,,,,,,,,,,,,,,,,,,,,,,
"Symphurus bathyspilus Krabbenhoft & Munroe, 2003",V,,,,,,,,,,,,,,,,,,,,,,,,
"Symphurus leptosomus Lee & Munroe, 2021",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Symphurus luzonensis Chabanaud, 1955",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Symphurus marmoratus Fowler, 1934",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Symphurus schultzi Chabanaud, 1955",V,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER SYNGNATHIFORMES (71),,,,,,,,,,,,,,,,,,,,,,,,,
Family Solenostomidae (359),,,,,,,,,,,,,,,,,,,,,,,,,
"Solenostomus phantasticus Herre, 1933",X,"Solenostomus paradoxus (Pallas, 1770)",,,,,,,,,,,,,,,,,,,,,,,
Family Syngnathidae (360),,,,,,,,,,,,,,,,,,,,,,,,,
"Bombonia luzonica Herre, 1927",X,"Hippichthys heptagonus Bleeker, 1849",,,,,,,,,,,,,,,,,,,,,,,
"Corythroichthys elerae Evermann & Seale, 1907",X,"Corythoichthys haematopterus (Bleeker, 1851)",,,,,,,,,,,,,,,,,,,,,,,
"Corythroichthys matterni Fowler, 1918",X,"Hippichthys heptagonus Bleeker, 1849",,,,,,,,,,,,,,,,,,,,,,,
"Corythroichthys pullus Smith & Seale, 1906",X,"Hippichthys heptagonus Bleeker, 1849",,,,,,,,,,,,,,,,,,,,,,,
"Doryichthys philippinus Fowler, 1918",X,"Microphis brachyurus (Bleeker, 1854)",,,,,,,,,,,,,,,,,,,,,,,
"Doryichthys spaniaspis Jordan & Seale, 1907",X,"Hippichthys cyanospilos (Bleeker, 1854)",,,,,,,,,,,,,,,,,,,,,,,
"Doryrhamphus macgregori Jordan & Richardson, 1908",X,"Choeroichthys sculptus (Günther, 1870)",,,,,,,,,,,,,,,,,,,,,,,
"Doryrhamphus negrosensis Herre, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Dunckerocampus pessuliferus Fowler, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Festucalex prolixus Dawson, 1984",V,,,,,,,,,,,,,,,,,,,,,,,,
"Hemithylacus rocaberti Dumeril, 1870",X,"Belonichthys mento (Bleeker, 1856)",,,,,,,,,,,,,,,,,,,,,,,
"Hippocampus barbouri Jordan & Richardson, 1908",V,"Hippocampus barbouri Jordan & Richardson, 1908",,,,,,,,,,,,,,,,,,,,,,,
"Ichthyocampus davaoensis Herald, 1953",V,"Bulbonaricus davaoensis (Herald, 1953)",,,,,,,,,,,,,,,,,,,,,,,
"Ichthyocampus philippinus Fowler, 1938",X,"Festucalex erythraeus (Gilbert, 1905)",,,,,,,,,,,,,,,,,,,,,,,
"Micrognathus brachyrhinus Herald, 1953",V,"Minyichthys brachyrhinus (Herald, 1953)",,,,,,,,,,,,,,,,,,,,,,,
"Micrognathus magdamoi Herre, 1932",X,"Halicampus dunckeri (Chabanaud, 1929)",,,,,,,,,,,,,,,,,,,,,,,
"Micrognathus natans Dawson, 1982",V,,,,,,,,,,,,,,,,,,,,,,,,
"Microphis caudatus Peters, 1868",X,"Lophocampus retzii (Bleeker, 1856)",,,,,,,,,,,,,,,,,,,,,,,
"Microphis jagorii Peters, 1868",V,,,,,,,,,,,,,,,,,,,,,,,,
"Microphis pleurostictus Peters, 1868",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Parabelonichthys kellersi Fowler, 1943",X,"Belonichthys mento (Bleeker, 1856)",,,,,,,,,,,,,,,,,,,,,,,
"Siokunichthys herrei Herald, 1953",V,,,,,,,,,,,,,,,,,,,,,,,,
"Siokunichthys nigrolineatus Dawson, 1983",V,,,,,,,,,,,,,,,,,,,,,,,,
"Syngnathus micronotopterus Fowler, 1938",V,"Micrognathus micronotopterus (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Trachyrhamphus caba Seale, 1910",X,"Halicampus grayi Kaup, 1856",,,,,,,,,,,,,,,,,,,,,,,
Family Dactylopteridae (365),,,,,,,,,,,,,,,,,,,,,,,,,
"Dactyloptena tiltoni Eschmeyer, 1997",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Callionymidae (367),,,,,,,,,,,,,,,,,,,,,,,,,
"Anaora fowleri Herrei, 1953",X,"Anaora tentaculata Gray, 1835",,,,,,,,,,,,,,,,,,,,,,,
"Brachycallionymus mirus Herre, 1936",X,"Eleutherochir opercularis (Valenciennes, 1837)",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus platycephalus Fricke, 1983",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus acutirostris Fricke, 1981",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus boleogenys Fowler, 1941",X,"Callionymus simplicicornis Valenciennes, 1837",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus brunneus Fowler, 1941",X,"Callionymus filamentosus Valenciennes, 1837",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus distethommatus Fowler, 1941",X,"Callionymus enneactis Bleeker, 1879",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus fimbriatus Herre, 1934",X,"Anaora tentaculata Gray, 1835",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus guentheri Fricke, 1981",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus hildae Fricke, 1981",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus hudsoni Fowler, 1941",X,"Callionymus enneactis Bleeker, 1879",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus inversicoloratus Seale, 1910",X,"Anaora tentaculata Gray, 1835",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus keeleyi Fowler, 1941",V,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus leucobranchialis Fowler, 1941",V,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus longi Fowler, 1941",X,"Callionymus filamentosus Valenciennes, 1837",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus ocellatus Pallas, 1770",V,"Synchiropus ocellatus (Pallas, 1770)",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus octostigmatus Fricke, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus punctilateralis Fowler, 1941",X,"Callionymus filamentosus Valenciennes, 1837",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus scabriceps Fowler, 1941",V,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus splendidus Herre, 1927",V,"Synchiropus splendidus (Herre, 1927)",,,,,,,,,,,,,,,,,,,,,,,
"Callionymus umbrithorax Fowler, 1941",V,,,,,,,,,,,,,,,,,,,,,,,,
"Callionymus zaspilus Herre, 1933",X,"Synchiropus picturatus (Peters, 1877)",,,,,,,,,,,,,,,,,,,,,,,
"Calliurichthys lineathorax Fowler, 1943",X,"Callionymus neptunius (Seale, 1910)",,,,,,,,,,,,,,,,,,,,,,,
"Calliurichthys neptunia Seale, 1910",V,"Callionymus neptunius (Seale, 1910)",,,,,,,,,,,,,,,,,,,,,,,
"Eleutherochir mccaddeni Fowler, 1941",X,"Eleutherochir opercularis (Valenciennes, 1837)",,,,,,,,,,,,,,,,,,,,,,,
"Synchiropus bartelsi Fricke, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Synchiropus delandi Fowler, 1943",V,,,,,,,,,,,,,,,,,,,,,,,,
"Synchiropus grinnelli Fowler, 1941",V,,,,,,,,,,,,,,,,,,,,,,,,
"Synchiropus pallidus Fowler, 1941",X,"Synchiropus altivelis (Temminck & Schlegel, 1845)",,,,,,,,,,,,,,,,,,,,,,,
"Synchiropus sycorax Tea & Gill, 2016",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Synchiropus zamboangana Seale, 1910",VE,,,,,,,,,,,,,,,,,,,,,,,,
Family Draconettidae (368),,,,,,,,,,,,,,,,,,,,,,,,,
"Centrodraco abstractum Fricke, 2002",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Mullidae (403),,,,,,,,,,,,,,,,,,,,,,,,,
"Mullus manilensis Marion de Procé, 1822",X,An overlooked available name,,,,,,,,,,,,,,,,,,,,,,,
"Upeneus asymmetricus Lachner, 1954",V,,,,,,,,,,,,,,,,,,,,,,,,
"Upeneus luzonius Jordan & Seale, 1907",V,,,,,,,,,,,,,,,,,,,,,,,,
"Upeneus nigromarginatus Bos, 2014",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Upeneus stenosis Uiblein & McGrouther, 2012",V,,,,,,,,,,,,,,,,,,,,,,,,
"Upeneoides belaque Fowler, 1918",X,"Upeneus sulphureus Cuvier, 1829",,,,,,,,,,,,,,,,,,,,,,,
"Upeneoides philippinus Fowler, 1918",X,"Upeneus vittatus (Forsskål, 1775)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER SCOMBRIFORMES (75),,,,,,,,,,,,,,,,,,,,,,,,,
Family Trichiuridae (371),,,,,,,,,,,,,,,,,,,,,,,,,
"Benthodesmus suluensis Parin, 1976",V,,,,,,,,,,,,,,,,,,,,,,,,
"Benthodesmus benjamini Fowler, 1938",X,"Benthodesmus tenuis (Günther, 1877)",,,,,,,,,,,,,,,,,,,,,,,
"Benthodesmus tuckeri Parin & Becker, 1970",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Scombridae (372),,,,,,,,,,,,,,,,,,,,,,,,,
"Nesogrammus piersoni Evermann & Seale, 1907",X,"Grammatorcynus bilineatus (Rüppell, 1836)",,,,,,,,,,,,,,,,,,,,,,,
"Rastrelliger faughni Matsui, 1967",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Ariommatidae (376),,,,,,,,,,,,,,,,,,,,,,,,,
"Psenes extraneus Herre, 1951",X,"Ariomma indica (Day, 1871)",,,,,,,,,,,,,,,,,,,,,,,
Family Chiasmodontidae (279),,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudoscopelus cephalus Fowler, 1934",VE,,,,,,,,,,,,,,,,,,,,,,,,
Family Bramidae (427),,,,,,,,,,,,,,,,,,,,,,,,,
"Brama leucotaenia Fowler, 1938",X,"Brama dussumieri Cuvier, 1831",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER LABRIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Labridae (390),,,,,,,,,,,,,,,,,,,,,,,,,
"Bodianus dictynna Gomon, 2006",V,,,,,,,,,,,,,,,,,,,,,,,,
"Callyodon albipunctatus Seale, 1910",X,"Chlorurus spilurus (Valenciennes, 1840)",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon bleekeri de Beaufort, 1940",V,"Chlorurus bleekeri (de Beaufort, 1940)",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon elerae Jordan & Seale, 1907",X,"Scarus tricolor Bleeker, 1847",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon hadji Seale, 1910",X,"Scarus quoyi Valenciennes, 1840",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon latifasciatus Seale & Bean, 1907",X,"Scarus tricolor Bleeker, 1847",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon lineolabiatus Fowler & Bean, 1928",X,"Scarus niger Forsskål, 1775",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon ogos Seale, 1910",X,"Scarus hypselopterus Bleeker, 1853",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon philippinus Fowler, 1918",X,"Chlorurus japanensis (Bloch, 1789)",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon rostratus Seale, 1910",X,"Chlorurus spilurus (Valenciennes, 1840)",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon vermiculatus Fowler & Bean, 1928",X,"Scarus frenatus Lacepède, 1802",,,,,,,,,,,,,,,,,,,,,,,
"Callyodon viridibusius Fowler & Bean, 1928",X,"Scarus tricolor Bleeker, 1847",,,,,,,,,,,,,,,,,,,,,,,
"Cheilinus rostratus Cartier, 1874",X,"Cheilinus undulatus Rüppell, 1835",,,,,,,,,,,,,,,,,,,,,,,
"Choerodon balerensis Herre, 1950",X,"Choerodon fasciatus (Günther, 1867)",,,,,,,,,,,,,,,,,,,,,,,
"Choerodon margaritiferus Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Choerodon melanostigma Fowler & Bean, 1928",X,"Choerodon zamboangae (Seale & Bean, 1907)",,,,,,,,,,,,,,,,,,,,,,,
"Choerops maeander Cartier, 1874",X,"Choerodon anchorago (Bloch, 1791)",,,,,,,,,,,,,,,,,,,,,,,
"Choerops palawanensis Seale, 1910",X,"Choerodon oligacanthus (Bleeker, 1851)",,,,,,,,,,,,,,,,,,,,,,,
"Choerops unimaculatus Cartier, 1874",X,"Choerodon schoenleinii (Valenciennes, 1839)",,,,,,,,,,,,,,,,,,,,,,,
"Choerops zamboangae Seale & Bean, 1907",V,"Choerodon zamboangae (Seale & Bean, 1907)",,,,,,,,,,,,,,,,,,,,,,,
"Cirrhilabrus briangreenei Tea, Pyle & Rocha, 2020",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Cirrhilabrus cyanogularis Tea, Frable & Gill, 2018",V,,,,,,,,,,,,,,,,,,,,,,,,
"Cirrhilabrus isosceles Tea, Senou & Greene, 2016",V,,,,,,,,,,,,,,,,,,,,,,,,
"Cirrhilabrus lubbocki Randall & Carpenter, 1980",V,,,,,,,,,,,,,,,,,,,,,,,,
"Cirrhilabrus rubripinnis Randall & Carpenter, 1980",V,,,,,,,,,,,,,,,,,,,,,,,,
"Cirrhilabrus shutmani Tea & Gill, 2017",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Coris philippina Fowler & Bean, 1928",X,"Pseudocoris bleekeri (Hubrecht, 1876)",,,,,,,,,,,,,,,,,,,,,,,
"Duymaeria guttata Fowler & Bean, 1928",V,"Pteragogus guttatus (Fowler & Bean, 1928)",,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres chrysus Randall, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres cymatogrammus Jordan & Seale, 1905",X,"Halichoeres scapularis (Bennett, 1832)",,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres desmogenys Fowler & Bean, 1928",X,"Halichoeres vrolikii (Bleeker, 1855)",,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres hilomeni Randall & Allen, 2010",V,,,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres iris Seale, 1910",X,"Thalassoma hardwicke (Bennett, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres leucostigma Fowler & Bean, 1928",X,"Halichoeres nigrescens (Bloch & Schneider, 1801)",,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres melanochir Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres melasmapomus Randall, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Halichoeres richmondi Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Hemipteronotus nigromaculatus Herre, 1933",X,"Iniistius twistii (Bleeker, 1856)",,,,,,,,,,,,,,,,,,,,,,,
"Hipposcarus schultzi Smith, 1959",X,"Hipposcarus longiceps (Valenciennes, 1840) ",,,,,,,,,,,,,,,,,,,,,,,
"Iniistius bakunawa Sorgon, Tea, Meren & Nañola, 2023",V,,,,,,,,,,,,,,,,,,,,,,,,
"Julis truncatus Cartier, 1874",X,"Thalassoma lunare (Linnaeus, 1758)",,,,,,,,,,,,,,,,,,,,,,,
"Labroides bicolor Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Labrus baccatus Marion de Procé, 1822",X,"Halichoeres nigrescens (Bloch & Schneider, 1801)",,,,,,,,,,,,,,,,,,,,,,,
"Leptojulis lambdastigma Randall & Ferraris, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Leptojulis urostigma Randall, 1996",V,,,,,,,,,,,,,,,,,,,,,,,,
"Macropharyngodon negrosensis Herre, 1932",V,,,,,,,,,,,,,,,,,,,,,,,,
"Novaculops compressus Fukui, 2020",V,,,,,,,,,,,,,,,,,,,,,,,,
"Oxycheilinus samurai Fukui, Muto & Motomura, 2016",V,,,,,,,,,,,,,,,,,,,,,,,,
"Paracheilinus angulatus Randall & Lubbock, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Paracheilinus carpenteri Randall & Lubbock, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Paracheilinus lineopunctatus Randall & Lubbock, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Platyglossus alternans Cartier, 1874",X,"Halichoeres scapularis (Bennett, 1832)",,,,,,,,,,,,,,,,,,,,,,,
"Platyglossus pseudogramma Cartier, 1874",X,"Halichoeres bicolor (Bloch & Schneider, 1801)",,,,,,,,,,,,,,,,,,,,,,,
"Platyglossus reticulatus Cartier, 1874",X,"Halichoeres argus (Bloch & Schneider, 1801)",,,,,,,,,,,,,,,,,,,,,,,
"Platyglossus ubayensis Cartier, 1874",X,"Halichoeres vrolikii (Bleeker, 1855)",,,,,,,,,,,,,,,,,,,,,,,
